score,author,date,content,hatescore,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99
9,busiek,"Dec 29, 2022","I'm not great fan of this kind films, but I just watched it: no lectures, just entertainment. And I like it! Probably best film 2022.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2835398194648235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4304166365534698,0.0,0.0,0.2657113153721472,0.0,0.4347732800790863,0.0,0.0,0.2612452685092042,0.0,0.0,0.0,0.0,0.0,0.5545203758911026,0.31460204063463026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,kendrastuck,"Dec 29, 2022",Best movie I have ever seen! They did such an amazing job at portraying what it was like to be a real life fighter pilot! A lot of effort was put into this movie when the actors were actually in the planes and it wasn’t a green screen effect. Truly a masterpiece.,0.0,0.0,0.0,0.0,0.0,0.33483740317410754,0.0,0.0,0.2720556283227306,0.0,0.0,0.2137996377485162,0.3154303457147516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3072395771381635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425073084665827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372217152764766,0.0,0.0,0.30987827571291926,0.0,0.0,0.0,0.0,0.0,0.0,0.25517651848743195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2887650109522511,0.0,0.0,0.0,0.0,0.0,0.0,0.30987827571291926,0.24521852594655433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Mobileum,"Dec 28, 2022",That's exactly the type of movie I like. Really good photography. No SJW stupidity. Just compelling to watch. I'm really not a fan of movie these days but if all looked like that I would become a cinephile.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358629046043676,0.0,0.0,0.0,0.0,0.0,0.0,0.21694723523347173,0.0,0.0,0.0,0.0,0.0,0.0,0.2310169920591602,0.5242614719525377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819708495784805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870093582433069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26835166514710335,0.0,0.0,0.0,0.0,0.0,0.0
10,Fractalius,"Dec 26, 2022","Exceptional... I'm normally not a fan of digging graves from the past, but when it's done well, it's amazing.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424073410551293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7663633656161277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,RevanJJ,"Dec 22, 2022","One of the best movies I’ve seen in a very long time. Cinematography, acting, music, action, story…all 100% on point. This is what we wanted! Watched it 4x in theaters and now on Paramount+! Don’t miss out on this!",0.0,0.0,0.0,0.28414581036691844,0.19462645724457725,0.0,0.0,0.0,0.0,0.0,0.0,0.2133530972204017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327150613513931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30659787856244225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33056836423806335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23892653074409373,0.3238724023920155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24470636413359353,0.0,0.0,0.0,0.0,0.0,0.0,0.23353490762850204,0.0,0.0,0.2562903319823844,0.0,0.0,0.28032103889882565,0.3238724023920155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,c6h12o6free,"Dec 22, 2022","Better than the original,  excellence and nostalgia abound.  It is a rare thing for a sequel to be this well done and faithful to the spirit of the franchise.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424982952898904,0.5487515761145676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49304042184361124,0.0,0.3569590331211736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38438598902480403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,alanpotter17,"Dec 22, 2022","Maverick é um personagem irritante, assim como todos os demais, e ainda tem um romance insípido. A grandiosidade deste ""Top gun"" está no quesito técnico, as cenas de voo estão incríveis, da edição ao som, e a fotografia amarelada realmente ficou muito bonita e estilosa. Já o roteiro é o basicão de sempre, previsível até dizer chega. Se eu tivesse visto no cinema IMAX, talvez tivesse uma experiência melhor, já que o forte aqui é o sensorial. Ainda assim garante altas doses de diversão.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094731221378226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797201384209413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404705307587366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6576194707483469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DeviousD,"Dec 15, 2022",One of the best movies of all time. It's crazy how good this movie is. It got me at the edge of my seat every second this deserves the highest ratings possible.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4519155037202495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149931140925097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696876058917169,0.5060840686170448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542863337750383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Dunkaccino,"Dec 5, 2022",A truly pure escapist entertainment. Tom Cruise has proven once again that he is a true movie star by making a real blockbuster: exciting and visually impressive.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555368895627864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569088334042984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225757842423432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037461844484854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519389658454136,0.37016245170091044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,CoreGamer1408,"Nov 30, 2022",This felt like a movie from a much missed and beloved bygone era and if this movie had of come out in that era? Then this movie would of been like maybe a 8/10 on the action hero scale. In 2022 it's practically a 11/10 now. The badass cool plane sequences didn't feel like the usual crappy CGI of current films. Yeah the plot was fairly simple. A do or die seemingly suicide mission against a high tech generic bad guy faction. Surprisingly this film had some heartfelt feels in some places and not just the Iceman stuff. One of those feel good triumph over adversity type of movies for sure. On reflection after watching this several times now the rewatchability for this movie is off the scale.,0.0,0.39180511285377545,0.0,0.0,0.1211285509744165,0.0,0.0,0.0,0.0,0.0,0.20156660794092024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057339352779869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19772017400067168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39544034800134337,0.0,0.1244341505011281,0.0,0.20360684937883966,0.0,0.12193468094841982,0.0,0.0,0.0,0.0,0.0,0.0,0.12984255452752266,0.4419898823367365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996063969041868,0.3169620994995032,0.14869933342108763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18475007048527467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908155617066471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908155617066471,0.0,0.0,0.0,0.0,0.0
9,Wallncuz,"Nov 29, 2022","Idk if it's because the lack of any decent movies recently or its just that good, but this movie was great! So many movies are filled with bad cgi and this movie brings it back to reality. Definitely worth a watch or even a 4k disk for the house.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34352639888981285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506287010405598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34352639888981285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20781111650331666,0.2085064532741879,0.0,0.0,0.0,0.0,0.0,0.22128836534555207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27009644538328825,0.5068512790812469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25705079435434897,0.0,0.0,0.0,0.3308842379267649,0.0,0.0
8,AncientSting,"Nov 27, 2022","Its is a great movie with spectacular scenes in the air, the characters are good and the plot is a improvement from the first one.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4386935657084709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024841406893886,0.3034962537522784,0.4694210768901488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19657247542798897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45831067813005577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3935679874978357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,oneofjw,"Nov 26, 2022","Its original, its fun and the most important of all, its a great sequel. The reference were cool and the execution was fantastic.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074106851510502,0.0,0.42877529265407655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45506017738074184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49002473706533467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,CarlElmore,"Nov 25, 2022",A major improvement from the original film. It has some amazing action and direction from a film this year.,0.0,0.0,0.0,0.0,0.29879429423894066,0.0,0.0,0.0,0.4167927198713506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138967878194054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32028959423799624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074949340834556,0.0
7,Robobob,"Nov 24, 2022","A fun flick with the real life fighter jet scenes that need to be seen to be believed.  I wish I could have seen it in iMax, but never got a chance.  One complaint is that it's funny that they never name the mysterious country in which the special mission is performed.. I guess to not anger any countries in which this movie could be shown.  You don't even get to SEE an enemies face to possibly give away which country it might be.  Kind of funny how hard they avoided it when you're looking for it.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3219970026514292,0.0,0.0,0.0,0.0,0.0,0.3589587244577319,0.0,0.0,0.0,0.29246148836732055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368313408945656,0.13371661760722736,0.0,0.0,0.35092041592404083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026350604415096,0.0,0.0,0.0,0.0,0.0,0.2677210019974185,0.0,0.5139938746490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,valrond,"Nov 22, 2022","This movie is not perfect. No one is. But I'm giving it a 10. Why?. It's very good. It's better than the original Top Gun, it's well paced, it has likable characters, the story is simple (it's the death star trench basically), but a good movie doesn't need a complicated story.
The flight scenes are great. Probably the best ever in a movie. It uses quite a bit of nostalgia without abusing it.
But above all, this movie is very entertaining, as it should be. And it makes you feel GOOD when you watch it. You just can't ask for more.",0.0,0.21175399854034102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14352749757521976,0.21175399854034102,0.1670943252537461,0.21575753501954134,0.0,0.0,0.0,0.0,0.0,0.19115137131717688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200816838358152,0.0,0.0,0.0,0.0,0.0,0.2137186885172663,0.0,0.0,0.0,0.0,0.0,0.3954030522496767,0.13224202411239902,0.0,0.13783560430591674,0.0,0.0,0.0,0.1403487560518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22729545296151443,0.0,0.0,0.34260906635901994,0.0,0.0,0.2247823012155601,0.0,0.19385308527981904,0.0,0.1403487560518711,0.20126510424354194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17148886237995753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31420852403893584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630305288461175,0.0,0.0,0.0,0.0,0.0,0.0
7,JP32,"Nov 16, 2022","The celebratory energy of Top Gun: Maverick will enrapture plenty. But even accounting for Tom Cruise, Jerry Bruckheimer, and director Joseph Kosinski’s shrewd spell—the influx of timing and properly placed ambition, giving a starved audience the kind of entertainment they needed—Top Gun: Maverick is still a super-charged rush of fresh air; a summer blockbuster both jaw-droppingly thrilling and emotionally fulfilling.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458413685596261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222555860929444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44609345453240656,0.5520708482066684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754459151942935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21916073182282605,0.2305089281978983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,user72817,"Nov 16, 2022","Probably the only decent film worth watching at the cinema in the recent woke times. Its really good to have this quality film with no preaching and just classic entertainment as it should be. Action, emotional and just fun with incredible effects which take your breath away. I was never sure about Tom Cruise but he has done an absolutely incredible job here and he deserves all the respect that is given.",0.0,0.0,0.2525645110039121,0.0,0.15025414586394248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21223034838690427,0.0,0.0,0.0,0.1576183112833029,0.0,0.0,0.0,0.0,0.0,0.0,0.2608429921567851,0.0,0.0,0.0,0.0,0.0,0.30870916640951485,0.0,0.0,0.21498620280751526,0.15125411135287806,0.0,0.0,0.0,0.0,0.0,0.49052474623948367,0.3221268969269823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046294315328892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15542351513757194,0.1634713828208714,0.0,0.0,0.0,0.23669753341502633,0.0,0.24526237311974183,0.24083216629793883,0.0,0.0
8,KJ_20,"Nov 12, 2022","It's incredibly engaging and nerve racking. Top Gun: Maverick is a wonderful film which combines action and suspense, with emotion and loss. It's rare to see such a spectacular film in 2022.",0.0,0.0,0.0,0.0,0.3281619299659857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6742349454960915,0.0,0.0,0.0,0.0,0.0,0.0,0.3454709811602811,0.42754372578692723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36820259329514143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,gferl24,"Nov 9, 2022",This movie was exciting with a great cast. It is always nice to see a sequel not tarnish the reputation of the first movie. I can't remember the last movie that I've been to in theaters that has drawn such a big crowd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4553243109711366,0.0,0.4303840990260468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27359391050155035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531614788496311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312676094805586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39014746913163245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,FlashTommy96,"Nov 5, 2022","5min de filme e eu já estava segurando as lágrimas. Continuação maravilhosa que honra, homenageia e melhora tudo o que foi feito no 1º filme. Maverick faz o quase impossível 10x no filme e em todas você fica surpreso e pensa ""que f&da!!"". Um espetáculo cinematográfico emocionante. Admirar e celebrar o cinema é algo que eu amo, admiro muito o Tom Cruise pela sua carreira, por tudo o que ele fez e faz a essa arte.

""Don't think. Just do.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12594273579163717,0.0,0.0,0.0,0.09353460277833642,0.0,0.0,0.0,0.0,0.0,0.14046216829967909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48769439440707274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09557903235661423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10004393050819388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128239906784546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14166851458732804,0.0,0.09223215648260505,0.0970079601366426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Dragon_Fly,"Oct 30, 2022",Watch the 1986 one first; to follow the story.  It's even better when the easter eggs are found in the movie.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680802004535584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29119694340139657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5341164071526533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5542642777743031,0.0,0.0,0.0,0.0,0.0,0.0
9,Maulcun,"Oct 27, 2022","I thought making a sequel to Top Gun wasn't a great idea until I saw this. Top Gun Maverick is easily one of the best movies that I've ever seen.

First of all, this movie doesn't make jokes at the expense of it's predecessor, pays tribute to the original in all ways it can , manages to keep the spirit of the original alive and yet surpass all expectations.

It is well written, good acting by all the supporting actors, great background score, beautiful action sequences, great direction and the movie teaches valuable lessons about life.

This will be one of the few movies I watch for a second time.",0.0,0.0,0.0,0.19549058340402364,0.13390181478822308,0.229884948775045,0.0,0.0,0.0,0.0,0.0,0.1467856288037939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22507762551289245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13479295288577225,0.4057319118265532,0.0,0.2819290545909726,0.17445314509858553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19968875645735043,0.0,0.15023983878038433,0.0,0.1751932141540805,0.3287599899892821,0.0,0.0,0.0,0.0,0.0,0.2870694571694532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16835648509256762,0.15456322291112315,0.21093746929863572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17632618427612887,0.0,0.0,0.19285916397637487,0.22282223626778178,0.16673138663447343,0.0,0.0,0.0,0.0,0.0,0.0
